#EntrezID
6470
154
1137
10392
836
2290
9429
55738
4803
7298
429
6573
5625
10908
6647
43
4842
7274
6315
2353
5054
6414
3785
6531
6555
467
6571
84254
1558
388585
5243
6513
54902
5179
1559
6334
627
4851
4773
1440
2019
2670
1719
4552
4760
5743
842
1244
2990
4524
3399
7124
1806
