#EntrezID
1786
79813
7409
2064
23476
23532
5395
6774
4609
114826
472
5294
4613
8312
6277
4352
1021
3090
4683
5156
2100
10389
7994
7403
898
474
5015
8019
5727
2313
51684
324
4610
6046
23030
6608
79728
8643
92335
675
83746
6502
6275
84456
8660
6281
1499
23081
11186
6447
