#EntrezID
3588
113
3576
1611
3593
8807
3172
3717
64127
836
2768
64170
94103
3553
4485
6774
10747
8477
400935
639
1893
4353
5970
10109
8624
3579
3586
4057
1001
8767
23046
3587
1671
3663
5771
1670
8924
7850
5243
159296
10320
1235
23308
3912
149233
999
6364
6556
51738
345611
8877
219771
4318
3575
3577
4046
9966
1811
3383
7412
2212
7124
3123
