#EntrezID
3329
4973
5594
1756
10529
4879
7137
355
3920
5663
554
4625
5595
4893
467
3552
4023
1906
6901
4607
88
1674
2056
351
359
10060
70
1824
55679
1410
57381
356
142
3845
1431
65055
7139
5502
673
6016
5600
7066
5894
2548
6648
7273
845
7276
6443
93649
91624
2010
5443
51778
3082
3688
4634
4729
624
6262
8048
7124
7533
5428
4720
2218
4633
1837
3336
84665
551
6331
3553
3728
6654
84676
9997
5164
135
4512
54968
4624
57158
7414
111
7168
27295
5467
1829
2717
6584
11155
9499
3565
116
873
7134
5743
156
5318
3939
4137
3265
5563
207
154
8557
5605
51422
6774
3569
1832
6444
183
3910
5350
4217
5604
57798
5781
282996
79188
27063
1559
57724
5581
1432
847
7097
859
